epoch,step,train_acc,train_loss,val_acc,val_loss
6,5699,,0.0278142262250185,,
6,5749,,0.09472744166851044,,
6,5799,,0.15594063699245453,,
6,5849,,0.09034199267625809,,
6,5899,,0.02647041529417038,,
6,5949,,0.07714231312274933,,
6,5999,,0.01550239697098732,,
6,6019,,,0.9829999804496765,0.0597173348069191
6,6019,0.9804545640945435,,,
7,6049,,0.04135473817586899,,
7,6099,,0.042624641209840775,,
7,6149,,0.005645727273076773,,
7,6199,,0.014651157893240452,,
7,6249,,0.016993170604109764,,
7,6299,,0.022206440567970276,,
7,6349,,0.020317640155553818,,
7,6399,,0.026151107624173164,,
7,6449,,0.12150850147008896,,
7,6499,,0.06363381445407867,,
7,6549,,0.0528470017015934,,
7,6599,,0.1844026893377304,,
7,6649,,0.10676504671573639,,
7,6699,,0.023195169866085052,,
7,6749,,0.0073596094734966755,,
7,6799,,0.0544385127723217,,
7,6849,,0.0680890679359436,,
7,6879,,,0.9837999939918518,0.05760405957698822
7,6879,0.9834181666374207,,,
8,6899,,0.01711576245725155,,
8,6949,,0.06207359582185745,,
8,6999,,0.007004627492278814,,
8,7049,,0.013263657689094543,,
8,7099,,0.025615757331252098,,
8,7149,,0.020786963403224945,,
8,7199,,0.11944516748189926,,
8,7249,,0.03967608883976936,,
8,7299,,0.08926188945770264,,
8,7349,,0.014863570220768452,,
8,7399,,0.07473796606063843,,
8,7449,,0.02260872907936573,,
8,7499,,0.06840219348669052,,
8,7549,,0.006546840071678162,,
8,7599,,0.0449008010327816,,
8,7649,,0.03599654138088226,,
8,7699,,0.01434509176760912,,
8,7739,,,0.9829999804496765,0.05577116832137108
8,7739,0.9836363792419434,,,
9,7749,,0.027070315554738045,,
9,7799,,0.00834075640887022,,
9,7849,,0.1007385104894638,,
9,7899,,0.0173041895031929,,
9,7949,,0.07579740881919861,,
9,7999,,0.0051957485266029835,,
9,8049,,0.02006377838551998,,
9,8099,,0.14457553625106812,,
9,8149,,0.029090726748108864,,
9,8199,,0.02198006957769394,,
9,8249,,0.030755961313843727,,
9,8299,,0.027398111298680305,,
9,8349,,0.3021274507045746,,
9,8399,,0.06113318353891373,,
9,8449,,0.010702214203774929,,
9,8499,,0.04994112625718117,,
9,8549,,0.03286838158965111,,
9,8599,,0.18508686125278473,,
9,8599,,,0.9846000075340271,0.04888644441962242
9,8599,0.9851090908050537,,,
