epoch,step,train_acc,train_loss,val_acc,val_loss
2,9999,,0.0070991721004247665,,
2,10049,,0.4058082699775696,,
2,10099,,0.08531281352043152,,
2,10149,,0.08289267122745514,,
2,10199,,0.01614111289381981,,
2,10249,,0.2519291937351227,,
2,10299,,0.08055796474218369,,
2,10313,,,0.9753999710083008,0.07575974613428116
2,10313,0.9673272967338562,,,
3,10349,,0.1477125585079193,,
3,10399,,0.14386087656021118,,
3,10449,,0.012838335707783699,,
3,10499,,0.004869030322879553,,
3,10549,,0.004576688166707754,,
3,10599,,0.004069704562425613,,
3,10649,,0.00901146698743105,,
3,10699,,0.018957797437906265,,
3,10749,,0.21187496185302734,,
3,10799,,0.04367656260728836,,
3,10849,,0.12466614693403244,,
3,10899,,0.3677060008049011,,
3,10949,,0.043609410524368286,,
3,10999,,0.051109109073877335,,
3,11049,,0.020780742168426514,,
3,11099,,0.04250485077500343,,
3,11149,,0.0038439854979515076,,
3,11199,,0.011767227202653885,,
3,11249,,0.014951133169233799,,
3,11299,,0.005867163185030222,,
3,11349,,0.007981258444488049,,
3,11399,,0.021592741832137108,,
3,11449,,0.042611707001924515,,
3,11499,,0.13353873789310455,,
3,11549,,0.1208096519112587,,
3,11599,,0.08565480262041092,,
3,11649,,0.024994345381855965,,
3,11699,,0.023212285712361336,,
3,11749,,0.03341439366340637,,
3,11799,,0.016460837796330452,,
3,11849,,0.01033371314406395,,
3,11899,,0.01595350354909897,,
3,11949,,0.02313186600804329,,
3,11999,,0.004964129533618689,,
3,12049,,0.01669982634484768,,
3,12099,,0.007836811244487762,,
3,12149,,0.004392469767481089,,
3,12199,,0.06923089921474457,,
3,12249,,0.034637778997421265,,
3,12299,,0.03196041285991669,,
3,12349,,0.013655626215040684,,
3,12399,,0.04125342518091202,,
3,12449,,0.01519420463591814,,
3,12499,,0.18201182782649994,,
3,12549,,0.006318794097751379,,
3,12599,,0.1790616363286972,,
3,12649,,0.22425593435764313,,
3,12699,,0.04870012775063515,,
3,12749,,0.10458327829837799,,
3,12799,,0.17472591996192932,,
3,12849,,0.010639354586601257,,
3,12899,,0.008343817666172981,,
3,12949,,0.035277970135211945,,
3,12999,,0.026068460196256638,,
3,13049,,0.10804706811904907,,
3,13099,,0.012029199860990047,,
3,13149,,0.04130835086107254,,
3,13199,,0.006470989901572466,,
3,13249,,0.025807097554206848,,
3,13299,,0.008967302739620209,,
3,13349,,0.010804531164467335,,
3,13399,,0.07554058730602264,,
3,13449,,0.00945851020514965,,
3,13499,,0.05736380070447922,,
3,13549,,0.05784174054861069,,
3,13599,,0.0030209082178771496,,
3,13649,,0.12658089399337769,,
3,13699,,0.059780385345220566,,
3,13749,,0.33208635449409485,,
3,13751,,,0.9747999906539917,0.07670917361974716
3,13751,0.9735090732574463,,,
4,13799,,0.00784476287662983,,
4,13849,,0.11669991165399551,,
4,13899,,0.008338432759046555,,
4,13949,,0.0033597182482481003,,
4,13999,,0.007497567217797041,,
4,14049,,0.0058997878804802895,,
4,14099,,0.010185652412474155,,
4,14149,,0.045828331261873245,,
4,14199,,0.007806109264492989,,
4,14249,,0.010863931849598885,,
4,14299,,0.07980170100927353,,
4,14349,,0.018950818106532097,,
4,14399,,0.017969826236367226,,
4,14449,,0.4718230068683624,,
4,14499,,0.06962094455957413,,
4,14549,,0.0581330806016922,,
4,14599,,0.01075094286352396,,
4,14649,,0.4145292639732361,,
4,14699,,0.008268446661531925,,
4,14749,,0.33042261004447937,,
4,14799,,0.033201150596141815,,
4,14849,,0.05188971012830734,,
4,14899,,0.020328979939222336,,
4,14949,,0.012769696302711964,,
4,14999,,0.311419814825058,,
4,15049,,0.10733053088188171,,
4,15099,,0.014417479746043682,,
4,15149,,0.024867676198482513,,
4,15199,,0.08346708118915558,,
4,15249,,0.0035249697975814342,,
4,15299,,0.005826588254421949,,
4,15349,,0.06551650911569595,,
4,15399,,0.007280851248651743,,
4,15449,,0.17763525247573853,,
4,15499,,0.03128485754132271,,
4,15549,,0.287179172039032,,
4,15599,,0.012604491785168648,,
4,15649,,0.08013292402029037,,
4,15699,,0.10881710797548294,,
4,15749,,0.01792953722178936,,
4,15799,,0.005983191542327404,,
4,15849,,0.02212734892964363,,
4,15899,,0.0033745935652405024,,
4,15949,,0.21281899511814117,,
4,15999,,0.005953814368695021,,
4,16049,,0.004833132028579712,,
4,16099,,0.28684234619140625,,
4,16149,,0.013116789981722832,,
4,16199,,0.11922291666269302,,
4,16249,,0.06717854738235474,,
4,16299,,0.3158266544342041,,
4,16349,,0.007298802491277456,,
4,16399,,0.002377739641815424,,
4,16449,,0.10181502997875214,,
4,16499,,0.018374279141426086,,
4,16549,,0.13037057220935822,,
4,16599,,0.28127554059028625,,
4,16649,,0.010611712001264095,,
4,16699,,0.04089982062578201,,
4,16749,,0.05006036162376404,,
4,16799,,0.190839946269989,,
4,16849,,0.04923732951283455,,
4,16899,,0.012301206588745117,,
4,16949,,0.021502168849110603,,
4,16999,,0.04900757968425751,,
4,17049,,0.024738231673836708,,
4,17099,,0.06479458510875702,,
4,17149,,0.006297658197581768,,
4,17189,,,0.9815999865531921,0.06478583812713623
4,17189,0.9775636196136475,,,
5,17199,,0.019451383501291275,,
5,17249,,0.00718189962208271,,
5,17299,,0.038937266916036606,,
5,17349,,0.08728362619876862,,
5,17399,,0.017343729734420776,,
5,17449,,0.2082914263010025,,
5,17499,,0.002171826548874378,,
5,17549,,0.45106467604637146,,
5,17599,,0.08963648974895477,,
5,17649,,0.04079078137874603,,
5,17699,,0.1856822669506073,,
5,17749,,0.005616561509668827,,
5,17799,,0.009561841376125813,,
5,17849,,0.025485215708613396,,
5,17899,,0.06352067738771439,,
5,17949,,0.18478384613990784,,
5,17999,,0.20678775012493134,,
5,18049,,0.020924516022205353,,
5,18099,,0.00872318260371685,,
5,18149,,0.005587262101471424,,
5,18199,,0.32592061161994934,,
5,18249,,0.018824204802513123,,
5,18299,,0.055126070976257324,,
5,18349,,0.005557002499699593,,
5,18399,,0.08123127371072769,,
5,18449,,0.007970255799591541,,
5,18499,,0.015919899567961693,,
5,18549,,0.0011008551809936762,,
5,18599,,0.00074145378312096,,
5,18649,,0.011761432513594627,,
5,18699,,0.0961795449256897,,
5,18749,,0.008287175558507442,,
5,18799,,0.007864424027502537,,
5,18849,,0.17346368730068207,,
5,18899,,0.12298456579446793,,
5,18949,,0.024720076471567154,,
5,18999,,0.00735093280673027,,
5,19049,,0.006333557888865471,,
5,19099,,0.004593801684677601,,
5,19149,,0.0037114154547452927,,
5,19199,,0.002784870797768235,,
5,19249,,0.015784865245223045,,
5,19299,,0.5075307488441467,,
5,19349,,0.07762535661458969,,
5,19399,,0.15996405482292175,,
5,19449,,0.00896217580884695,,
5,19499,,0.0049080615863204,,
5,19549,,0.0022710252087563276,,
5,19599,,0.31961923837661743,,
5,19649,,0.026867900043725967,,
5,19699,,0.1224641278386116,,
5,19749,,0.007714365608990192,,
5,19799,,0.012408789247274399,,
5,19849,,0.00837572943419218,,
5,19899,,0.019926315173506737,,
5,19949,,0.004312158562242985,,
5,19999,,0.001152311684563756,,
5,20049,,0.048333264887332916,,
5,20099,,0.010663534514605999,,
5,20149,,0.01365805696696043,,
5,20199,,0.03921198844909668,,
5,20249,,0.03551197052001953,,
5,20299,,0.06607171148061752,,
5,20349,,0.004994282964617014,,
5,20399,,0.012016823515295982,,
5,20449,,0.02980813756585121,,
5,20499,,0.0055341096594929695,,
5,20549,,0.31813228130340576,,
5,20599,,0.08780520409345627,,
5,20627,,,0.9864000082015991,0.05680195242166519
5,20627,0.9801272749900818,,,
6,20649,,0.013214538805186749,,
6,20699,,0.02239617332816124,,
6,20749,,0.3300108015537262,,
6,20799,,0.016336390748620033,,
6,20849,,0.013414353132247925,,
6,20899,,0.0024021281860768795,,
6,20949,,0.0870070531964302,,
6,20999,,0.009363958612084389,,
6,21049,,0.007979024201631546,,
6,21099,,0.15283609926700592,,
6,21149,,0.05832494795322418,,
6,21199,,0.14901328086853027,,
6,21249,,0.025363819673657417,,
6,21299,,0.12105434387922287,,
6,21349,,0.0006082971813157201,,
6,21399,,0.02043774351477623,,
6,21449,,0.3608159124851227,,
6,21499,,0.44538283348083496,,
6,21549,,0.0034078804310411215,,
6,21599,,0.003925735596567392,,
6,21649,,0.011177544482052326,,
6,21699,,0.06389100104570389,,
6,21749,,0.001281135599128902,,
6,21799,,0.04135407507419586,,
6,21849,,0.002838908461853862,,
6,21899,,0.05659636855125427,,
6,21949,,0.00952395610511303,,
6,21999,,0.00681788707152009,,
6,22049,,0.013288160786032677,,
6,22099,,0.10576284676790237,,
6,22149,,0.4865204095840454,,
6,22199,,0.009916512295603752,,
6,22249,,0.14451010525226593,,
6,22299,,0.021722912788391113,,
6,22349,,0.019737647846341133,,
6,22399,,0.0032612283248454332,,
6,22449,,0.002090942347422242,,
6,22499,,0.16211667656898499,,
6,22549,,0.004286861512809992,,
6,22599,,0.07896833121776581,,
6,22649,,0.03669826313853264,,
6,22699,,0.1707509160041809,,
6,22749,,0.0017580515705049038,,
6,22799,,0.22639746963977814,,
6,22849,,0.04647877812385559,,
6,22899,,0.06452535837888718,,
6,22949,,0.005084714386612177,,
6,22999,,0.05513881891965866,,
6,23049,,0.004296203143894672,,
6,23099,,0.006401387508958578,,
6,23149,,0.10782091319561005,,
6,23199,,0.07950197905302048,,
6,23249,,0.40554291009902954,,
6,23299,,0.39516356587409973,,
6,23349,,0.02175825648009777,,
6,23399,,0.013333155773580074,,
6,23449,,0.05221964418888092,,
6,23499,,0.15706278383731842,,
6,23549,,0.07906237989664078,,
6,23599,,0.014985092915594578,,
6,23649,,0.0007390438113361597,,
6,23699,,0.03787535801529884,,
6,23749,,0.06117042526602745,,
6,23799,,0.29967278242111206,,
6,23849,,0.005860300734639168,,
6,23899,,0.0036099692806601524,,
6,23949,,0.005985940340906382,,
6,23999,,0.0020181327126920223,,
6,24049,,0.2881113886833191,,
6,24065,,,0.9793999791145325,0.0713457390666008
6,24065,0.9818909168243408,,,
7,24099,,0.048095859587192535,,
7,24149,,0.0056820521131157875,,
7,24199,,0.35982832312583923,,
7,24249,,0.003951866179704666,,
7,24299,,0.10478206723928452,,
7,24349,,0.05703837424516678,,
7,24399,,0.1018899604678154,,
7,24449,,0.13837897777557373,,
7,24499,,0.04049724340438843,,
7,24549,,0.01674242503941059,,
7,24599,,0.019724246114492416,,
7,24649,,0.0016582832904532552,,
7,24699,,0.5949969291687012,,
7,24749,,0.005852196365594864,,
7,24799,,0.012328295037150383,,
7,24849,,0.09202609211206436,,
7,24899,,0.0031812258530408144,,
7,24949,,0.23927971720695496,,
7,24999,,0.006717185489833355,,
7,25049,,0.0025174214970320463,,
7,25099,,0.009299373254179955,,
7,25149,,0.013210254721343517,,
7,25199,,0.020005008205771446,,
7,25249,,0.016795456409454346,,
7,25299,,0.019324082881212234,,
7,25349,,0.006712012458592653,,
7,25399,,0.004749305080622435,,
7,25449,,0.009587994776666164,,
7,25499,,0.024344416335225105,,
7,25549,,0.013213690370321274,,
7,25599,,0.015534009784460068,,
7,25649,,0.00997326709330082,,
7,25699,,0.00836245622485876,,
7,25749,,0.011532936245203018,,
7,25799,,0.05815280228853226,,
7,25849,,0.10900229215621948,,
7,25899,,0.008340342901647091,,
7,25949,,0.2546362280845642,,
7,25999,,0.006268066819757223,,
7,26049,,0.01639143005013466,,
7,26099,,0.02875862829387188,,
7,26149,,0.0026344535872340202,,
7,26199,,0.0072789802215993404,,
7,26249,,0.0075567979365587234,,
7,26299,,0.056099213659763336,,
7,26349,,0.014433185569941998,,
7,26399,,0.0017975562950596213,,
7,26449,,0.02275838702917099,,
7,26499,,0.01090029813349247,,
7,26549,,0.027870742604136467,,
7,26599,,0.0009246242698282003,,
7,26649,,0.018560918048024178,,
7,26699,,0.006093001924455166,,
7,26749,,0.153889462351799,,
7,26799,,0.2576129138469696,,
7,26849,,0.0025086617097258568,,
7,26899,,0.007885711267590523,,
7,26949,,0.00908859632909298,,
7,26999,,0.0030578922014683485,,
7,27049,,0.0008815903565846384,,
7,27099,,0.04086653143167496,,
7,27149,,0.23744618892669678,,
7,27199,,0.0005100072012282908,,
7,27249,,0.20345088839530945,,
7,27299,,0.017651382833719254,,
7,27349,,0.02988416701555252,,
7,27399,,0.22312960028648376,,
7,27449,,0.003177930600941181,,
7,27499,,0.006987552624195814,,
7,27503,,,0.9837999939918518,0.053852569311857224
7,27503,0.9825090765953064,,,
8,27549,,0.013471425510942936,,
8,27599,,0.006870118901133537,,
8,27649,,0.14544805884361267,,
8,27699,,0.02045377343893051,,
8,27749,,0.03668671101331711,,
8,27799,,0.006672309245914221,,
8,27849,,0.0025712104979902506,,
8,27899,,0.020933574065566063,,
8,27949,,0.0015092897228896618,,
8,27999,,0.03349098563194275,,
8,28049,,0.0014102502027526498,,
8,28099,,0.02254709042608738,,
8,28149,,0.08651290088891983,,
8,28199,,0.1483929455280304,,
8,28249,,0.1925172209739685,,
8,28299,,0.003032674780115485,,
8,28349,,0.1778584122657776,,
8,28399,,0.025543635711073875,,
8,28449,,0.08297833055257797,,
8,28499,,0.020891107618808746,,
8,28549,,0.003935067914426327,,
8,28599,,0.31312060356140137,,
8,28649,,0.0025640903040766716,,
8,28699,,0.0010014943545684218,,
8,28749,,0.000951549387536943,,
8,28799,,0.1947166472673416,,
8,28849,,0.00806779321283102,,
8,28899,,0.03076302632689476,,
8,28949,,0.0011217448627576232,,
8,28999,,0.00046365451999008656,,
8,29049,,0.11307955533266068,,
8,29099,,0.006557723507285118,,
8,29149,,0.036705806851387024,,
8,29199,,0.25406351685523987,,
8,29249,,0.002350085647776723,,
8,29299,,0.018079549074172974,,
8,29349,,0.03046337142586708,,
8,29399,,0.1373838186264038,,
8,29449,,0.12761710584163666,,
8,29499,,0.00586505513638258,,
8,29549,,0.10073123872280121,,
8,29599,,0.018172629177570343,,
8,29649,,0.005143715534359217,,
8,29699,,0.005358150228857994,,
8,29749,,0.06405104696750641,,
8,29799,,0.020780423656105995,,
8,29849,,0.0020007214043289423,,
8,29899,,0.12847179174423218,,
8,29949,,0.052058570086956024,,
8,29999,,0.041380494832992554,,
8,30049,,0.0038359540048986673,,
8,30099,,0.01943950541317463,,
8,30149,,0.014865673147141933,,
8,30199,,0.07376080751419067,,
8,30249,,0.004401479847729206,,
8,30299,,0.1299275904893875,,
8,30349,,0.0022515393793582916,,
8,30399,,0.0028519206680357456,,
8,30449,,0.0016483593499287963,,
8,30499,,0.004589952528476715,,
8,30549,,0.02092842012643814,,
8,30599,,0.0038645658642053604,,
8,30649,,0.0025954479351639748,,
8,30699,,0.479678750038147,,
8,30749,,0.008181819692254066,,
8,30799,,0.13634949922561646,,
8,30849,,0.06364446878433228,,
8,30899,,0.10559014976024628,,
8,30941,,,0.9865999817848206,0.04833848029375076
8,30941,0.9850181937217712,,,
9,30949,,0.047006238251924515,,
9,30999,,0.003469328861683607,,
9,31049,,0.005085496231913567,,
9,31099,,0.004541199654340744,,
9,31149,,0.0025794049724936485,,
9,31199,,0.31284114718437195,,
9,31249,,0.0012193245347589254,,
9,31299,,0.0029495616909116507,,
9,31349,,0.008649591356515884,,
9,31399,,0.012296495027840137,,
9,31449,,0.19261325895786285,,
9,31499,,0.006435359828174114,,
9,31549,,0.022036321461200714,,
9,31599,,0.0020031293388456106,,
9,31649,,0.004891177639365196,,
9,31699,,0.003531033406034112,,
9,31749,,0.0035592878703027964,,
9,31799,,0.006431626621633768,,
9,31849,,0.08265598118305206,,
9,31899,,0.0023471061140298843,,
9,31949,,0.0009028982021845877,,
9,31999,,0.00029368590912781656,,
9,32049,,0.0002571786171756685,,
9,32099,,0.0008779562194831669,,
9,32149,,0.006233299616724253,,
9,32199,,0.03305184841156006,,
9,32249,,0.005151322111487389,,
9,32299,,0.04085007309913635,,
9,32349,,0.005668336525559425,,
9,32399,,0.5589045882225037,,
9,32449,,0.005412193946540356,,
9,32499,,0.0010009815450757742,,
9,32549,,0.007802407722920179,,
9,32599,,0.027213606983423233,,
9,32649,,0.023446515202522278,,
9,32699,,0.2986794412136078,,
9,32749,,0.010536198504269123,,
9,32799,,0.14374849200248718,,
9,32849,,0.05404217541217804,,
9,32899,,0.010874762199819088,,
9,32949,,0.006405082065612078,,
9,32999,,0.0008501987904310226,,
9,33049,,0.009445052593946457,,
9,33099,,0.0012980954488739371,,
9,33149,,0.0026911040768027306,,
9,33199,,0.20363402366638184,,
9,33249,,0.007741834502667189,,
9,33299,,0.05456152185797691,,
9,33349,,0.024910228326916695,,
9,33399,,0.002923686755821109,,
9,33449,,0.0029545186553150415,,
9,33499,,0.002133715432137251,,
9,33549,,0.005809529218822718,,
9,33599,,0.0858864113688469,,
9,33649,,0.000930488109588623,,
9,33699,,0.0016658323584124446,,
9,33749,,0.0034138928167521954,,
9,33799,,0.0076934536918997765,,
9,33849,,0.12411423027515411,,
9,33899,,0.0019995246548205614,,
9,33949,,0.0004629948816727847,,
9,33999,,0.052015624940395355,,
9,34049,,0.20374725759029388,,
9,34099,,0.07001576572656631,,
9,34149,,0.39442378282546997,,
9,34199,,0.0015846090391278267,,
9,34249,,0.07333369553089142,,
9,34299,,0.10372550040483475,,
9,34349,,0.11108146607875824,,
9,34379,,,0.9819999933242798,0.06075652316212654
9,34379,0.9862545728683472,,,
